audio_path,cefr_label,topic,transcript
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_SMK2_141_B1_2.mp3,B2,smoking in restaurants," I agree with this statement.  The following just brought my point of view.  As we all know, smoking is bad for our health.  When people smoke cigarettes,  it will produce some harmful gases.  If this comes for gases in people's body,  as I'm going on, people may suffer from lung cancer.  And thus, people may die of this cancer.  On the other hand, when people smoke cigarettes,  they will form an atmosphere  which will make people uncomfortable or even dying.  Smoking is not only for us, but also bad for people."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_PTJ2_026_B1_2.mp3,B2,part-time employment, I don't think it's important to get to a part one job as a student because we have to focus on studying and we don't really need the money yet when you're a student because you have your parents to provide for you and you have to focus on studying for that.  We make it better grades and we don't need a part time job because we need to study more and focus on studying.  We need to do our best to get what you need.
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_PTJ1_022_B1_2.mp3,B2,part-time employment," I disagree with this opinion. I think the current students should study more and more.  If we have a part-time job, we can't spare much time to study.  For example, if I take a part-time job as a juku teacher, I must prepare the class.  I will spend much time to study."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_SMK1_010_B1_2.mp3,B2,smoking in restaurants," for Trump and for the country, but I don't really think so.  In my opinion, smoking should be banned in all public places.  It shouldn't be completely banned for the country.  The reason why I think smoking should be banned in public places is that when some people are smoking in public places,  the others would be influenced by the smokers, which isn't pleasant.  While on the other hand, if they smoke in their private places, I think it's just okay.  If we ban smoking all over, I think it is."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PAK_N400/SM_PAK_PTJ1_068_B1_2.mp3,B2,part-time employment," Yes, part-time job is better because you can earn money as well as experience and they can see that if they have to pay in the future, if it's really possible, then the part-time job is good with the student who is still less and has no desire to do well in the school will use part-time job as an other excuse.  So, it's all about the time management and it also really depends upon the student.  But it is the responsibility. I'm not saying that you have to work for the 40 hours a week in a factory, but spending 20 hours or less than after the schooling and weekend will make themselves realize the importance of things.  Also that money doesn't grow on trees and how hard it is to buy things you want on a budget.  And having a good job is to do the critical thinking, critical skills, values of hard work, how to communicate with the other people in the society, how to manage the"
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_SMK1_066_B1_2.mp3,B2,smoking in restaurants," I think smoking is for someone, maybe they are a basic thing to smoking, but in a restaurant,  a whole lot of times, I don't get great because someone already has an education,  so if you just done it, they will feel very unfair.  So in all the restaurants, I think we can divide into two parts.  One is for them smoking, the other is free smoking.  I think it's more fair.  I think it's fairer than just them, just them, just them, just them.  Smoking is not always bad.  Sometimes you can release your pressure,  and for someone, if they always have a basic pressure,  smoking is a working environment.  I think it's very important for them to relax their bodies and mind."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_SMK1_089_B1_2.mp3,B2,smoking in restaurants," I thought that smoking should be banned everywhere in the country, and I have no reason for that.  First of all, smoking is bad for our health. We all know that people smoke a lot.  It will damage his lungs and increase his chance to get cancer.  And smoking can not only hurt his own health, but also be bad for people around him.  Well, I think smoking should be banned in public places.  Besides, when people smoke, we ask and rubbish everywhere.  It may destroy the environment, and it will bring trouble for those who work hard to clean the road.  So I think it's bad for people to smoke, and I think it should be banned for them to..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_THA_N200/SM_THA_PTJ1_030_B1_2.mp3,B2,part-time employment," Now, when a student has a chance to bring a part-time job in their life, and not agree,  and I'm just going to give you this, because we human have to have one objective to live  in that period.  When you have a part-time job, you have to divide your term into doing the part-time  job, and study in your university, I'm a university student, and to study in the university  city is tough, is too tough to work in with a company.  So, like mechanical engineering, we have the project every week, so every weekend we have  to take our time to finish this up."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_SMK2_020_B1_2.mp3,B2,smoking in restaurants," I want to say that people should not be indifferent to each other.  It is a real problem. Smoking is a real problem.  And also smoking must be banned in not only restaurants and bars,  but taking everything into consideration.  I think that it should be banned in public places, streets, squares, parks, and so on.  Because I think that a visitor, a manager or a restaurant,  should think not only about visitor satisfaction from food or cozy conditions,  but most importantly, they should take care of their health.  They should be aware of a person's health.  They should be aware of the customer's health.  And smoking and restaurants will not be a healthy place to eat, to dine.  Because smoking is bad. Smoking is bad.  It is a very unhealthy and unhealthy habit."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_KOR_N400/SM_KOR_SMK1_037_B1_2.mp3,B2,smoking in restaurants," I always wear smoking because it's the will of the individual smoking and personal choice.  Recently, many non-smoking and smoking booths have been specified.  So the smoke gradually is appeared from the street.  People also consider smoking as a negative.  So a lot of people also try to apply smoking.  Now that smoking is not right or wrong, smoking should be considered with selection of a person.  Smoker will also be reduced gradually and healthy society will occur automatically."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_SMK1_048_B1_2.mp3,B2,smoking in restaurants," In your work, I disagree that the feeling of smoking is completely disadvantaged for  all the restaurants, because the restaurant is given to the service industry, and the  reason that the issue of the service industry is to meet the consumers, to meet the consumer  of what they want and what they do. But the care of the consumers is not just one. Someone  likes to smoke, but someone who likes to smoke. So, completely bounded smoking is not so good,  I think. We must, we must repeat, we must say that we also wish we could"
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_PTJ2_094_B1_2.mp3,B2,part-time employment," Personally, I think, I agree with this statement, I think doing patent drop can benefit for  college students.  And there are two reasons.  The first one is patent drop can grant the university students to earn some extra money  in this way they don't need to rely on their parents, they can think them can be independent  and can spend money on what they want to buy.  And for me, I'm also a patent drop, I work as a private teacher for primary school students.  And the second reason is the patent drop can well prepare for the university students to  the society.  They can put in their mind and enrich their knowledge, which will be beneficial for them  when they enter in the society and look for a drop."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PAK_N400/SM_PAK_SMK2_083_B1_2.mp3,B2,smoking in restaurants," Smoking should be banned in Pakistan and all over the world because it causes cancer,  lung cancer, throat cancer, and the mouth cancer due to all these cancer applications  or a person can't stay anymore.  So this should be banned in Pakistan or all over the world.  Destruction present in the lungs of a human being should be described due to over-smoking.  Also, the whole of the body should be affected.  The regulatory system and the circulation of the blood, which is the whole due to the presence of oxygen,  if our blood don't carry oxygen properly and our yeast cells present in the body don't carry oxygen,  then obviously the cells which are present in our body should be dead.  Due to the death of cells, a human cannot complete or cannot do his work properly due to all these..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_SMK2_098_B1_2.mp3,B2,smoking in restaurants," Smoking should be totally banned anywhere, or just anywhere, even in restaurants or in any public place, because anyone could be affected by this.  And in every ticket box there is already a government warning. Smoking is bad for your health.  And so, why would you choose to do something bad if it could really affect and give a bad effect on your body and other people too?  So, I have a friend who does this, and I'm doing my best to stop her because it could lead to a bad future.  And, yes.  In restaurants, smoking should be totally banned anywhere, even in restaurants."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_PTJ1_092_B1_2.mp3,B2,part-time employment," I think it is important for college students to have a part-time job.  It can learn many things from the part-time job.  I have two years' part-time job experience.  The first job is year restaurant weather.  It can learn how to communicate with the people and do some work.  And the second job is year of close shots, close shots so far.  It can learn how to, how to, how to."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_SMK2_103_B1_2.mp3,B2,smoking in restaurants," I agree with it because I think smoke is harmful and there are three reasons. First, for the  personal reasons, it is bad for them, her or she self, him or herself. If he or she  smoke a lot, his love will become worse and worse. Second, for their family members, as we  know, second-hand smoke is much more harmful than one-hand smoke. For example, a woman who  has a baby who will not allow her husband to smoke in their house. Second, for society,  as we know, more and more people have lung cancer and if they don't smoke, our"
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_PTJ1_148_B1_2.mp3,B2,part-time employment," So as a part-time job, as a college student, I totally agree with that.  You know, we have so much burden on ourselves to pay our college bills and to pay some other courses, you know.  So we have to try our best to do something to make up the courses and courses.  And we don't have much time, much waiting time to do something else.  So why don't we expand those times on a part-time job and experience some more tools which for...  I think it's..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_SMK1_006_B1_2.mp3,B2,smoking in restaurants," I agree that the case should be banned if there are three reasons.  It is because we cannot treat our health, especially our mums,  if they trigger lots of answers or the use of some of these stories of getting through a health problem.  Second, I think it is like a smoker.  It is the environment and people around him or her also affect her,  because a second hand yogurt is made.  Also, they also affect others' health and have a serious impact on them.  Second, I think it is like a machine gun."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_THA_N200/SM_THA_PTJ1_014_B1_2.mp3,B2,part-time employment," I think in my opinion, I agree with the students go to have a part-time in the time to study.  Because I think part-time is very good for students have no money to choose more than  I think part-time is good for family that no money because in my university, in the  days I have I prepare money to play water, food is more than money but some family that's  no more than money to have to me and my father, I think part-time is good that I will."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_SMK2_053_B1_2.mp3,B2,smoking in restaurants," In other words, please stop smoking.  As we know, smoking is harmful not only to our health but also to the environment.  Smoking can lead to many diseases, such as lung cancer.  Smoking affects non-smokers more than it is smokers' radio or passive smokers' getting  years higher than that of smokers.  So many non-smokers are against smoking.  Some people say that it takes away some of our freedom.  I think it is the one side of you.  If one wants to smoke, he may smoke in previous, not in public places, in fact smokers do have  the freedom of smoking.  So I think smokers had better give up smoking not only in previous places but also in public  places everywhere.  We are beneficial to all of us."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_SMK1_053_B1_2.mp3,B2,smoking in restaurants," When I 100% realize no smoking in public, especially, it should be completely abandoned  of restaurants because people want to go to a restaurant for them and I believe they want  to go to the place, be the way of training, and when used to smoke the air and pay for  airway dirty and I believe no people want this case and smoking.  So that's why I agree smoking should be completely abandoned if a restaurant in the at least  smoking makes sounds like the cancer and the"
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_IDN_N400/SM_IDN_PTJ1_086_B1_2.mp3,B2,part-time employment," Having a part-time is the main reason to have extra money for some people.  It is also people's way to have an experience how to work the real job.  Personally, I agree with doing a part-time job.  First, forgetting the extra money is really important for college students  since they don't want to burden their parents.  I have a friend who did a part-time job before because she wanted to buy something.  It was actually quite expensive, so she decided to find her own money.  The experience itself when doing a part-time will make the college students easier  to have a real job after they graduate.  First, they'll get another friend.  Third, to get over the burden of college life may become one of the reasons too  because college students already having a hard time working on their homework,  presentations, or simply read their textbooks the whole night for expense preparation.  At least they need something to refresh their mind."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_SMK2_007_B1_2.mp3,B2,smoking in restaurants," Smoking should be banned in all restaurants because smoking is not good for the health of the people.  And even if you are not the one smoking, the effect of secondhand smoking from other people has a bigger and greater effect on you.  Because secondhand smoking is the top cause of lung cancer and lung diseases in the world.  Also, it is very dirty and unhygienic for a restaurant to have smokers in the area despite of even having a smoking area.  It is not the ambiance of the restaurant. It will not be beneficial and it will not be comfortable for the other people who are eating in that restaurant.  Because of course when you eat at a restaurant you..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_IDN_N400/SM_IDN_PTJ2_100_B1_2.mp3,B2,part-time employment," I strongly disagree about this statement because I am here tomorrow to study not to get a job  because my parents paid for my college, so I must make them part of that.  And also part-time job is still my study, like my friend who has a part-time job.  Study doesn't get good.  What good study is."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_PTJ2_032_B1_2.mp3,B2,part-time employment," I agree with having part-time jobs.  For a student, having a part-time job teaches us to be independent.  We should not just be dependent in our parents' money or income,  but also be helpful and find ways to support ourselves.  We should also have our money that we have worked hard for  during our part-time jobs and help out our parents  in paying for our tuition fees and other miscellaneous.  Part-time jobs also help us in character building.  It teaches us how to be responsible, committed, initiative, organized, and accountable,  and to have good time management skills.  Things we need for us to be able to be successful in our future careers  after we finish our studies.  But there is also a con."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_SMK2_009_B1_2.mp3,B2,smoking in restaurants," Again, I don't think, I think the next one should ban all the smoking.  Smoking is damaging.  It can make damages to the smokers now or the, some people, or else,  it makes air, the smoke, the smoke make air polluted.  So I think it's not a fire to the people who don't smoke,  but he was smoked in the restaurant,  and the restaurant is somewhere we need it clean and safe for us to eat or have a meal."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_SMK2_066_B1_2.mp3,B2,smoking in restaurants," What I said is that I could agree with the old bands about the smoking, but sometimes I agree with it.  Because in some restaurants, with some parents who have been bring their children to go to the restaurant,  I think it's not good for the children to in-child them.  But they are.  And they care.  Because I think somebody is for help and they need to ban it.  Although, it is early author, but in the sound rules, author is the most effective.  What is it?  So, I think it's time I will agree with them.  Which is the best.  But, to tell that it's all, it's very important to them.  And if I should, if at some, sometimes I'm going to,  some day I want to go to a restaurant, I have a joke, and I don't want to."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_PTJ1_087_B1_2.mp3,B2,part-time employment," I agree. I think college students should take a part-time job and take me as an example.  I work as an English tutor in my spare time and I teach maybe four kids.  They are in the high school and in the secondary school.  I think it's important that we should take part-time jobs.  If you want to do a job in the future, like me, I want to be an English teacher that I take.  I choose to be an English tutor in my spare time and I can teach them language points and the vocabularies  or reading methods to help them improve themselves and help me improve myself too.  I think it can help me broaden my horizons and try myself to be a good English teacher.  Maybe I wouldn't be an English teacher in the future, but I think..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PAK_N400/SM_PAK_PTJ1_079_B1_2.mp3,B2,part-time employment," I agree with the statement that it is different for the students to take part in their part-time  jobs during their college.  I think that it has negative effects on their performances, their grading, and it affects  their students' ability to concentrate on their own homework, and they do not have  enough time to sleep and remain tired, and it may cause fatigue.  And this fatigue may affect their academic performance and their grades, which may get  more grades in their studies during college.  And I also think that they work in regular hours, for the regular hours, and working  in the regular hours, it may describe the students' good study habits.  But I think that this should work.  And it also..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_IDN_N400/SM_IDN_PTJ2_018_B1_2.mp3,B2,part-time employment," You know, as I said before, that I agree with students who get a part-time job because it's a, you know, it's very important for students to make all money and to get the whole experience for working.  That's very important to make students displayed and we can't manage time or time, manage activity.  So we can't, we have something to do.  We're not just being in the day and we just make all money.  Yes, you know, it's very important."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_KOR_N400/SM_KOR_SMK2_032_B1_2.mp3,B2,smoking in restaurants," Smoking in restaurants is very, very not good, because restaurant is  many people eat their food and talk about their affairs.  By the way, smoking smell is break their time and cooking.  Smoking is"
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_KOR_N400/SM_KOR_PTJ1_071_B1_2.mp3,B2,part-time employment," So the topic here is, is it good for having, doing a certain job as a college student?  So I strongly agree with the statement because I guess I can kind of have an experience,  like social experience from doing a certain job.  And you can definitely develop your interpersonal skills by doing it because it's supposed  to relate with other people.  So you can kind of build various skills, like I mentioned, like social skills or interpersonal  skills, including communication skills too.  And other reasons could be, you can guess or imagine what your..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PAK_N400/SM_PAK_PTJ2_037_B1_2.mp3,B2,part-time employment," Yes, I think it's very important if you start a part-time job with your studies, it could  be helpful to you in an economic point of view as well as business testing.  And there will be no burden on your parents and you become a social, a bit social because  of the feeling of people at very early age and personally you can feel that you are independent  and you are not burden on your parents.  You will be able to manage your time according to your situation, according to, you know,  how to deal with your time, how to handle the hectic routine, but I think this is, this  routine will happen to be more active and, you know, it means that you will be able to  do the study more effectively and you will be able, you know, because you will be experienced  and experience always does matter.  And if you say that in negative aspects of this part-time job, the part-time job is not  beneficial during..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PAK_N400/SM_PAK_PTJ2_021_B1_2.mp3,B2,part-time employment," It is a good idea for students to have a part-time job.  Before getting a job, everyone needs to try experience.  In fact, this is that period to human life, to build knowledge and learn experience.  For some reason, I think students should take part-time job.  One reason is that students can get experience and students will learn to study behavior  of human with experience.  In addition, when doing a part-time job, students can practice the lesson from class and practical  knowledge from teachers.  I think never enough and never fulfill your need.  It's just practical work.  When you go in your field, you can do the practical and you do the practical.  And so, their class experience changes into practical.  And students doing practical work and do the job, they earn money by their own."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_PTJ2_015_B1_2.mp3,B2,part-time employment," I think a part-time job for a college student is important, because for many reasons.  For example, my first reason is that a part-time job gives us money, of course,  and we can buy many things, and we can trip also to buy a part-time job money.  And also, my second reason is that we can get many opportunities to meet many people,  and we can experience communicating with many people, and that's grown us.  That's all."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_PTJ2_084_B1_2.mp3,B2,part-time employment, I think it is good for students to jump their PhD to face the questions they used to not face.  It is also a good for them to have a chance to talk with different people from the world.  I think it is also a good for them to get a PhD too.
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_IDN_N400/SM_IDN_SMK2_013_B1_2.mp3,B2,smoking in restaurants," I still don't hear the instructions clearly, but if I'm not wrong, I hear the restaurant.  If it is a restaurant, then, yeah, I think they should ban smoking from the restaurant.  Because it's not only the smokers that feed to the restaurant, right?  There are also other people, the non-smokers.  Yeah, I think they should have smoke in front of other people at the restaurant.  Yeah, they should ban smoking in public at the restaurant.  If you want to smoke, go to the smoking area where the government provides.  I don't know. I don't know."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_SMK2_141_B1_2.mp3,B2,smoking in restaurants," I already made this statement because if there are smokers in restaurants, they cannot enjoy food.  Because a smoker or a smoker cannot make food not delicious.  For if you want to enjoy eating food, you must not smoke food in a platform many people have.  Cooking is not only but for food."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_KOR_N400/SM_KOR_SMK1_041_B1_2.mp3,B2,smoking in restaurants," I think I agree with the statement, there are several reasons for my opinion, first,  some people support Spanish working from restaurant and other probably maybe while I think it's  a violation of personal rights. Second, people have the right to clean air,  but people also have the right to smoke more. Last month, other public places should accommodate  their rights. So, I thought that smoking would be the famous banning of smokers,  which is the practical discrimination for the reason I'm arguing with the statement."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_SIN_N200/SM_SIN_PTJ1_016_B1_2.mp3,B2,part-time employment," I don't think that college students should take a part-time job because they should focus  on studying even though the standard of living is very high in Singapore, I think that parents  should provide enough money for the students for their money and transportation fees.  By taking on a part-time job, they will not be able to concentrate on their studies and  be distracted, they will also..."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_SMK1_046_B1_2.mp3,B2,smoking in restaurants," I support banning smoking in restaurants and other open areas.  For some smokers, smoking in restaurants is their right and also their freedom to smoke.  But I think there are just a minority of people who think, who have that thinking.  For most of the people, smoking is not good for the health and it can damage the lungs or respiratory tracts, for example.  For smokers, they can still smoke in their homes or in their homes.  So it is not good for the smokers to smoke in open areas, which is a common area for all the citizens."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_SMK2_068_B1_2.mp3,B2,smoking in restaurants," Smoking should be banned completely in restaurants because it is important that people are safe in a restaurant.  A restaurant isn't a smoking area. A restaurant is a place for one or more individuals to eat together.  If they want to smoke, they should smoke outside because when people smoke, it is more harmful to the people around them more than the smoker itself.  A cigarette has a self filter for the smoker himself, but for the people around the smoker, they are simply relying on nothing.  They have no filter at all. It is better if the smoker smokes inside a place or outside where there aren't that much people around so that he wouldn't harm any people from the contents."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_TWN_N400/SM_TWN_SMK2_051_B1_2.mp3,B2,smoking in restaurants," I agree with not being should be completely banned at all restaurants, the first 3-4 years  is not healthy and the second one is I think we have to respect other customers when they  are enjoying their meal.  And the last one is I think because smoking is not healthy and no problem can you do with  the other people when they are in the outside place and the air condition might be worse  or worse."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_SMK2_055_B1_2.mp3,B2,smoking in restaurants," Well, in my opinion, I quite agree with the idea that smoking should be banned in every  country all over the world.  And we all know that many, many people died from the disease caused by smoking.  And we all know that smoking is really bad for people's health.  I think through this advice of buying smoking, people will have a better life without smoking.  Also, in some public places, we can always find some people who smoke and then neglect  some other people's feelings.  And so it's also bad for other people's health."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_JPN_N600/SM_JPN_PTJ1_075_B1_2.mp3,B2,part-time employment, I disagree with some people saying it is important but a part-time job and because I think high university students concentrate on solving and running.  People who want to do a part-time job don't concentrate on running or studying.  For people who concentrate on studying.  For I disagree with...
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_SMK2_013_B1_2.mp3,B2,smoking in restaurants," I agree with the statement. I think it's needed to  temporarily ban smoking in the country.  Firstly, not only the smoking problem,  the second-hand smoking problem is also serious nowadays.  When you're working on street,  although there are some places where a blender to smoke,  there are still some people who smoke,  and it affects other people,  and the second-hand smoking problem is that serious,  and after they see affect those people,  I think it's very unfair.  Also, the number of people who died of smoking  is still increasing this year.  Actually, smoking is already a threat of bad behavior,  and also it's also easily affect other people.  So I think it's needed to temporarily ban smoking  in mixture countries."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_PTJ1_104_B1_2.mp3,B2,part-time employment," I think it's important for college students to have a part-time job, because as we know  in the modern society, many students don't have the chance to have a part-time job and  to develop their abilities.  So now in the college we are become adults now, so we should develop our ability in all  the parts of our life.  So we should take a part-time job, we can make the life more funny, and we can make  more friends in a part-time job, and we can learn something very useful from them, and  we can know how to do in a part-time job and make it prepare for our later jobs."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_SMK2_048_B1_2.mp3,B2,smoking in restaurants," I totally agree with what the other people are saying, that smoking should be banned in restaurants.  Since first of all, smoking is hazardous to our health.  And second, with the smoke inside your restaurant, how will we be able to taste the food properly?  Because when you taste food, our sense of smell has always been involved.  How will we be able to enjoy our meal or dinner?  If there are any smoke, then it's very inconvenient to other people to smoke inside a restaurant.  Many people would enjoy their meals more if it was clean and air-breathing, and not with smoke.  And many people have owned it."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_IDN_N400/SM_IDN_SMK2_089_B1_2.mp3,B2,smoking in restaurants," All that I can say about smoking is not good for our life.  It begins with the dangerous, harmful disease containing by smoking, like cancer and impotation.  Also, it's not good for the pregnant mom and their baby, of course.  And also, it can change to be like nicotine, tar, and cargill on the side.  Yeah, and I agree fully.  Okay?  Okay."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PHL_N400/SM_PHL_SMK1_017_B1_2.mp3,B2,smoking in restaurants," For me, I agree that smoking should be banned in restaurants these days because some people  actually don't smoke, so it's kind of disrespectful for some people to actually smoke inside the  restaurant when most of the people there don't smoke. Besides, smoking is bad for your health.  By smoking, you could get lung cancer, you could get other lung diseases, which of course is not  good. So probably if restaurants and other public places would ban smoking, the risk of people getting  diseases would decrease and it will be good for people who smoke."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_PTJ2_072_B1_2.mp3,B2,part-time employment," Well, I think when we get a part of a job outside,  it's very different from our daily life.  In the job we're doing, we can learn how to communicate with other people, with strangers.  Because when you look at a wheelchair or something,  you have to give your service to other people.  So you have to pay attention to the use of the words and your manner and anything else.  Maybe some of these people will teach you how to be a person that people like.  And also, doing a part-time job is not easy."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_CHN_N600/SM_CHN_PTJ2_095_B1_2.mp3,B2,part-time employment," I think it's a very good idea to have a part-time job during your college time.  Firstly, I think you can have more work experience before you step into the society.  When you have a part-time job, you can get in touch with the people from every social level.  Maybe you will be a waiter and you can talk to those people who have different social identities.  It's a very good way to improve your ability of oral expression.  Secondly, I think having a part-time job, maybe a very important financial support,  you don't have to spend money from your parents all the time."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_PAK_N400/SM_PAK_PTJ2_006_B1_2.mp3,B2,part-time employment," And part-time jobs can also give the self-concept of students somehow, because the teachers themselves for the future need to get experience for doing more better things during part-time jobs, during their studies.  But overall, it's bad. It's not impacted by the support of the students, because they're pretty affected by their part-time working.  But in both countries, mostly the students have to do their part-time job, and they have to do a lot of work.  And they even don't get ahead of the salary. So somehow, it is more good for the students."
/home/ap4617/TOEFLBOT/ToeflBot/icnale_audio/ICNALE_SM_Audio/ICNALE_SM_HKG_N200/SM_HKG_PTJ1_014_B1_2.mp3,B2,part-time employment," I think it is essential for college students to do part-time job because firstly, they  can accumulate work experience by doing part-time job because as college students, they won't  find jobs after graduation. If they lack work experience, it may not be very beneficial  for them to find jobs because I think when we find jobs, most employees will ask for  our job experience or experience. If we do not have any, then it will be a starting disadvantage  for sure. And by doing part-time job, I think we can enrich our resume or CV by writing  out all public experience."
